word_id,incomparable,comparative,superlative,short_m,short_f,short_n,short_pl,decl_m_id,decl_f_id,decl_n_id,decl_pl_id
71627,,,,,,,,147379,147380,147381,147382
71628,,,,,,,,147383,147384,147385,147386
71629,,,,промазан,промазана,промазано,промазаны,147387,147388,147389,147390
71630,,,,,,,,147391,147392,147393,147394
71631,,,,,,,,147395,147396,147397,147398
71632,,,,,,,,147399,147400,147401,147402
71633,,,,,,,,147403,147404,147405,147406
71634,,,,,,,,147407,147408,147409,147410
71635,,,,,,,,147411,147412,147413,147414
71636,,,,,,,,147415,147416,147417,147418
71637,,,,,,,,147419,147420,147421,147422
71638,,,,,,,,147423,147424,147425,147426
71639,,,,,,,,147427,147428,147429,147430
71640,,,,,,,,147431,147432,147433,147434
71641,,,,,,,,147435,147436,147437,147438
71642,,,,пригрет,пригрета,пригрето,пригреты,147439,147440,147441,147442
71643,,,,,,,,147443,147444,147445,147446
71644,,,,,,,,147447,147448,147449,147450
71645,,,,,,,,147451,147452,147453,147454
71646,,,,,,,,147455,147456,147457,147458
71647,,,,,,,,147459,147460,147461,147462
71648,,,,провёрнут,провёрнута,провёрнуто,провёрнуты,147463,147464,147465,147466
71649,,,,,,,,147467,147468,147469,147470
71650,,,,,,,,147471,147472,147473,147474
71651,,,,,,,,147475,147476,147477,147478
71652,,,,,,,,147479,147480,147481,147482
71653,,,,стесняем,стесняема,стесняемо,стесняемы,147483,147484,147485,147486
71654,,,,,,,,147487,147488,147489,147490
71655,,,,,,,,147491,147492,147493,147494
71656,,,,,,,,147495,147496,147497,147498
71657,,,,отшлифован,отшлифована,отшлифовано,отшлифованы,147499,147500,147501,147502
71658,,,,,,,,147503,147504,147505,147506
71659,,,,,,,,147507,147508,147509,147510
71660,,,,,,,,147511,147512,147513,147514
71661,,,,,,,,147515,147516,147517,147518
71662,,,,,,,,147519,147520,147521,147522
71663,,,,,,,,147523,147524,147525,147526
71664,,,,втыкаем,втыкаема,втыкаемо,втыкаемы,147527,147528,147529,147530
71665,,,,,,,,147531,147532,147533,147534
71666,,,,накурен,накурена,накурено,накурены,147535,147536,147537,147538
71667,,,,,,,,147539,147540,147541,147542
71668,,,,,,,,147543,147544,147545,147546
71669,,,,,,,,147547,147548,147549,147550
71670,,,,,,,,147551,147552,147553,147554
71671,,,,,,,,147555,147556,147557,147558
71672,,,,,,,,147559,147560,147561,147562
71673,,,,,,,,147563,147564,147565,147566
71674,,,,,,,,147567,147568,147569,147570
71675,,,,,,,,147571,147572,147573,147574
71676,,,,,,,,147575,147576,147577,147578
71677,,,,,,,,147579,147580,147581,147582
71678,,,,,,,,147583,147584,147585,147586
71679,,,,,,,,147587,147588,147589,147590
71680,,,,,,,,147591,147592,147593,147594
71681,,,,зарешечён,зарешечена,зарешечено,зарешечены,147595,147596,147597,147598
71682,,,,,,,,147599,147600,147601,147602
71683,,,,,,,,147603,147604,147605,147606
71684,,,,,,,,147607,147608,147609,147610
71685,,,,обморожен,обморожена,обморожено,обморожены,147611,147612,147613,147614
71686,,,,,,,,147615,147616,147617,147618
71687,,,,,,,,147619,147620,147621,147622
71688,,,,вычисляем,вычисляема,вычисляемо,вычисляемы,147623,147624,147625,147626
71689,,,,,,,,147627,147628,147629,147630
71690,,,,примят,примята,примято,примяты,147631,147632,147633,147634
71691,,,,,,,,147635,147636,147637,147638
71692,,,,,,,,147639,147640,147641,147642
71693,,,,страхуем,страхуема,страхуемо,страхуемы,147643,147644,147645,147646
71694,,,,страхован,страхована,страховано,страхованы,147647,147648,147649,147650
71695,,,,,,,,147651,147652,147653,147654
71696,,,,,,,,147655,147656,147657,147658
71697,,,,гажен,гажена,гажено,гажены,147659,147660,147661,147662
71698,,,,,,,,147663,147664,147665,147666
71699,,,,,,,,147667,147668,147669,147670
71700,,,,,,,,147671,147672,147673,147674
71701,,,,,,,,147675,147676,147677,147678
71702,,,,обозлён,обозлена,обозлено,обозлены,147679,147680,147681,147682
71703,,,,,,,,147683,147684,147685,147686
71704,,,,,,,,147687,147688,147689,147690
71705,,,,чиркаем,чиркаема,чиркаемо,чиркаемы,147691,147692,147693,147694
71706,,,,чиркан,чиркана,чиркано,чирканы,147695,147696,147697,147698
71707,,,,,,,,147699,147700,147701,147702
71708,,,,возомнён,возомнена,возомнено,возомнены,147703,147704,147705,147706
71709,,,,,,,,147707,147708,147709,147710
71710,,,,окован,окована,оковано,окованы,147711,147712,147713,147714
71711,,,,,,,,147715,147716,147717,147718
71712,,,,,,,,147719,147720,147721,147722
71713,,,,,,,,147727,147728,147729,147730
71714,,,,наворочен,наворочена,наворочено,наворочены,147731,147732,147733,147734
71715,,,,,,,,147735,147736,147737,147738
71716,,,,,,,,147739,147740,147741,147742
71717,,,,сбыт,сбыта,сбыто,сбыты,147743,147744,147745,147746
